ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesOrderNumber,SalesAmount
537,20230606,20230611,20230610,17213,SO62052,35
528,20230606,20230613,20230609,17213,SO62052,4.99
214,20230606,20230610,20230607,17213,SO62052,34.99
231,20230606,20230617,20230612,17213,SO62052,49.99
474,20230606,20230609,20230607,16584,SO62053,69.99
489,20230606,20230609,20230607,16584,SO62053,53.99
225,20230606,20230611,20230610,16584,SO62053,8.99
528,20230606,20230616,20230612,17712,SO62054,4.99
536,20230606,20230615,20230610,17712,SO62054,29.99
485,20230606,20230615,20230613,17712,SO62054,21.98
477,20230606,20230609,20230607,19306,SO62055,4.99
467,20230606,20230618,20230613,19306,SO62055,24.49
490,20230606,20230613,20230608,11545,SO62056,53.99
477,20230607,20230618,20230613,22390,SO62057,4.99
467,20230607,20230611,20230609,22390,SO62057,24.49
529,20230607,20230614,20230613,23221,SO62058,3.99
214,20230607,20230609,20230608,23221,SO62058,34.99
529,20230607,20230615,20230610,18619,SO62059,3.99
214,20230607,20230615,20230611,18619,SO62059,34.99
529,20230607,20230616,20230612,28879,SO62060,3.99
487,20230607,20230612,20230609,28879,SO62060,54.99
217,20230607,20230611,20230610,28879,SO62060,34.99
225,20230607,20230618,20230613,28879,SO62060,8.99
529,20230607,20230615,20230613,22556,SO62061,3.99
538,20230607,20230614,20230613,22556,SO62061,21.49
214,20230607,20230618,20230614,22556,SO62061,34.99
537,20230607,20230611,20230608,11174,SO62062,35
528,20230607,20230611,20230610,11174,SO62062,4.99
480,20230607,20230616,20230612,11174,SO62062,2.29
485,20230607,20230612,20230608,16731,SO62063,21.98
478,20230607,20230615,20230614,16731,SO62063,9.99
485,20230607,20230617,20230612,13444,SO62064,21.98
217,20230607,20230615,20230614,13444,SO62064,34.99
214,20230607,20230612,20230608,12236,SO62065,34.99
588,20230607,20230610,20230609,14617,SO62066,769.49
536,20230607,20230612,20230611,14617,SO62066,29.99
528,20230607,20230611,20230609,14617,SO62066,4.99
217,20230607,20230612,20230611,14617,SO62066,34.99
587,20230607,20230617,20230614,13029,SO62067,769.49
478,20230607,20230614,20230612,13029,SO62067,9.99
596,20230607,20230616,20230613,19735,SO62068,539.99
528,20230607,20230616,20230613,19735,SO62068,4.99
535,20230607,20230617,20230612,19735,SO62068,24.99
480,20230607,20230609,20230608,19735,SO62068,2.29
357,20230607,20230617,20230614,14656,SO62069,2319.99
478,20230607,20230609,20230608,14656,SO62069,9.99
477,20230607,20230615,20230614,14656,SO62069,4.99
231,20230607,20230618,20230613,14656,SO62069,49.99
359,20230607,20230611,20230608,12109,SO62070,2294.99
485,20230607,20230612,20230609,12109,SO62070,21.98
217,20230607,20230612,20230611,12109,SO62070,34.99
363,20230607,20230613,20230608,14501,SO62071,2294.99
359,20230607,20230615,20230610,14461,SO62072,2294.99
478,20230607,20230615,20230610,14461,SO62072,9.99
477,20230607,20230618,20230614,14461,SO62072,4.99
361,20230607,20230612,20230610,12033,SO62073,2294.99
485,20230607,20230615,20230610,12033,SO62073,21.98
488,20230607,20230612,20230611,12033,SO62073,53.99
565,20230607,20230616,20230614,28500,SO62074,742.35
222,20230607,20230614,20230612,28500,SO62074,34.99
225,20230607,20230613,20230608,19325,SO62075,8.99
578,20230607,20230614,20230610,19325,SO62075,1214.85
372,20230607,20230617,20230613,20258,SO62076,2443.35
484,20230607,20230615,20230614,20258,SO62076,7.95
357,20230607,20230615,20230612,13129,SO62077,2319.99
537,20230607,20230614,20230611,13129,SO62077,35
355,20230607,20230615,20230611,11992,SO62078,2319.99
478,20230607,20230616,20230613,11992,SO62078,9.99
359,20230607,20230611,20230610,13645,SO62079,2294.99
537,20230607,20230612,20230611,13645,SO62079,35
528,20230608,20230613,20230609,13645,SO62079,4.99
222,20230608,20230617,20230613,13645,SO62079,34.99
604,20230608,20230614,20230611,23257,SO62080,539.99
584,20230608,20230612,20230609,23266,SO62081,539.99
477,20230608,20230617,20230613,23266,SO62081,4.99
479,20230608,20230620,20230615,23266,SO62081,8.99
228,20230608,20230615,20230611,23266,SO62081,49.99
606,20230608,20230610,20230609,22788,SO62082,539.99
479,20230608,20230615,20230614,22788,SO62082,8.99
477,20230608,20230611,20230609,22788,SO62082,4.99
234,20230608,20230618,20230613,22788,SO62082,49.99
384,20230608,20230614,20230610,27798,SO62083,1120.49
490,20230608,20230613,20230610,27798,SO62083,53.99
575,20230608,20230618,20230615,11903,SO62084,2384.07
489,20230608,20230620,20230615,11903,SO62084,53.99
562,20230608,20230613,20230609,11465,SO62085,2384.07
491,20230608,20230614,20230609,11465,SO62085,53.99
604,20230608,20230617,20230614,22582,SO62086,539.99
214,20230608,20230612,20230610,22582,SO62086,34.99
606,20230608,20230617,20230615,22583,SO62087,539.99
529,20230608,20230616,20230611,22583,SO62087,3.99
538,20230608,20230614,20230611,22583,SO62087,21.49
465,20230608,20230614,20230613,22583,SO62087,24.49
237,20230608,20230614,20230610,22583,SO62087,49.99
225,20230608,20230618,20230615,11277,SO62088,8.99
484,20230608,20230612,20230609,11505,SO62089,7.95
535,20230608,20230617,20230613,14056,SO62090,24.99
536,20230608,20230618,20230614,17060,SO62091,29.99
528,20230608,20230617,20230615,17060,SO62091,4.99
222,20230608,20230615,20230612,17060,SO62091,34.99
528,20230608,20230617,20230615,16177,SO62092,4.99
536,20230608,20230613,20230612,16177,SO62092,29.99
465,20230608,20230618,20230614,16177,SO62092,24.49
217,20230608,20230616,20230612,16177,SO62092,34.99
537,20230608,20230617,20230615,21998,SO62093,35
485,20230608,20230612,20230609,21998,SO62093,21.98
489,20230608,20230615,20230610,17236,SO62094,53.99
486,20230608,20230619,20230614,13003,SO62095,159
581,20230608,20230612,20230611,21067,SO62096,1700.99
363,20230608,20230616,20230613,15695,SO62097,2294.99
478,20230608,20230616,20230615,15695,SO62097,9.99
217,20230608,20230617,20230613,15695,SO62097,34.99
529,20230608,20230610,20230609,29009,SO62098,3.99
539,20230608,20230613,20230612,29009,SO62098,24.99
541,20230608,20230611,20230609,26794,SO62099,28.99
530,20230608,20230615,20230613,26794,SO62099,4.99
480,20230608,20230617,20230615,26794,SO62099,2.29
484,20230608,20230616,20230613,26794,SO62099,7.95
541,20230608,20230617,20230615,26254,SO62100,28.99
530,20230608,20230611,20230610,26254,SO62100,4.99
535,20230608,20230615,20230611,26079,SO62101,24.99
528,20230608,20230613,20230612,26079,SO62101,4.99
222,20230608,20230613,20230610,26079,SO62101,34.99
536,20230608,20230614,20230610,23734,SO62102,29.99
528,20230608,20230620,20230615,23734,SO62102,4.99
214,20230608,20230614,20230610,23734,SO62102,34.99
536,20230608,20230613,20230611,23054,SO62103,29.99
529,20230609,20230619,20230616,24978,SO62104,3.99
540,20230609,20230620,20230616,24978,SO62104,32.6
487,20230609,20230619,20230615,24978,SO62104,54.99
471,20230609,20230616,20230612,24978,SO62104,63.5
540,20230609,20230621,20230616,15863,SO62105,32.6
529,20230609,20230616,20230615,15863,SO62105,3.99
214,20230609,20230614,20230611,15863,SO62105,34.99
536,20230609,20230616,20230614,18600,SO62106,29.99
478,20230609,20230616,20230613,21346,SO62107,9.99
477,20230609,20230616,20230611,21346,SO62107,4.99
478,20230609,20230615,20230611,21353,SO62108,9.99
217,20230609,20230616,20230611,21353,SO62108,34.99
474,20230609,20230616,20230613,19882,SO62109,69.99
488,20230609,20230619,20230616,19882,SO62109,53.99
476,20230609,20230613,20230610,11632,SO62110,69.99
477,20230609,20230616,20230615,17689,SO62111,4.99
477,20230609,20230615,20230611,24627,SO62112,4.99
472,20230609,20230614,20230611,24627,SO62112,63.5
477,20230609,20230612,20230610,18061,SO62113,4.99
528,20230609,20230619,20230616,22285,SO62114,4.99
222,20230609,20230615,20230611,22285,SO62114,34.99
228,20230609,20230616,20230613,22285,SO62114,49.99
528,20230609,20230617,20230616,21726,SO62115,4.99
485,20230609,20230618,20230616,21726,SO62115,21.98
478,20230609,20230618,20230613,21726,SO62115,9.99
477,20230609,20230618,20230615,21726,SO62115,4.99
528,20230609,20230617,20230612,21631,SO62116,4.99
480,20230609,20230619,20230615,21631,SO62116,2.29
485,20230609,20230617,20230613,13656,SO62117,21.98
222,20230609,20230621,20230616,13656,SO62117,34.99
485,20230609,20230616,20230611,17222,SO62118,21.98
478,20230609,20230619,20230616,17222,SO62118,9.99
477,20230609,20230616,20230614,17222,SO62118,4.99
539,20230609,20230611,20230610,16507,SO62119,24.99
480,20230609,20230615,20230612,16507,SO62119,2.29
484,20230609,20230621,20230616,16507,SO62119,7.95
529,20230609,20230613,20230612,24535,SO62120,3.99
541,20230609,20230621,20230616,29377,SO62121,28.99
530,20230609,20230612,20230610,29377,SO62121,4.99
541,20230609,20230617,20230612,23969,SO62122,28.99
530,20230609,20230617,20230612,23969,SO62122,4.99
480,20230609,20230614,20230612,23969,SO62122,2.29
529,20230609,20230614,20230613,29416,SO62123,3.99
538,20230609,20230613,20230610,29416,SO62123,21.49
480,20230609,20230614,20230613,29416,SO62123,2.29
538,20230609,20230613,20230612,24871,SO62124,21.49
529,20230609,20230612,20230611,24871,SO62124,3.99
480,20230609,20230613,20230610,24871,SO62124,2.29
484,20230609,20230611,20230610,24871,SO62124,7.95
528,20230609,20230618,20230616,11211,SO62125,4.99
537,20230609,20230617,20230615,11211,SO62125,35
225,20230609,20230617,20230614,12636,SO62126,8.99
479,20230609,20230614,20230611,11248,SO62127,8.99
467,20230609,20230613,20230610,11248,SO62127,24.49
477,20230609,20230613,20230611,11248,SO62127,4.99
588,20230609,20230614,20230613,14590,SO62128,769.49
474,20230609,20230617,20230614,14590,SO62128,69.99
228,20230609,20230615,20230611,14590,SO62128,49.99
225,20230609,20230611,20230610,14590,SO62128,8.99
600,20230610,20230616,20230615,15986,SO62129,539.99
478,20230610,20230612,20230611,15986,SO62129,9.99
477,20230610,20230618,20230613,15986,SO62129,4.99
217,20230610,20230619,20230614,15986,SO62129,34.99
234,20230610,20230617,20230612,15986,SO62129,49.99
593,20230610,20230616,20230614,22117,SO62130,564.99
477,20230610,20230615,20230613,22117,SO62130,4.99
478,20230610,20230615,20230613,22117,SO62130,9.99
598,20230610,20230618,20230613,19714,SO62131,539.99
225,20230610,20230615,20230614,19714,SO62131,8.99
595,20230610,20230616,20230614,19718,SO62132,564.99
478,20230610,20230616,20230614,19718,SO62132,9.99
477,20230610,20230615,20230613,19718,SO62132,4.99
361,20230610,20230618,20230613,14400,SO62133,2294.99
537,20230610,20230614,20230612,14400,SO62133,35
528,20230610,20230617,20230613,14400,SO62133,4.99
485,20230610,20230615,20230611,14400,SO62133,21.98
561,20230610,20230618,20230613,28695,SO62134,2384.07
222,20230610,20230620,20230615,28695,SO62134,34.99
575,20230610,20230615,20230613,11333,SO62135,2384.07
222,20230610,20230617,20230614,11333,SO62135,34.99
573,20230610,20230616,20230611,17181,SO62136,2384.07
479,20230610,20230616,20230611,17181,SO62136,8.99
477,20230610,20230617,20230613,17181,SO62136,4.99
217,20230610,20230618,20230615,17181,SO62136,34.99
581,20230610,20230622,20230617,23534,SO62137,1700.99
217,20230610,20230617,20230612,23534,SO62137,34.99
378,20230610,20230613,20230611,13527,SO62138,2443.35
529,20230610,20230619,20230617,13527,SO62138,3.99
540,20230610,20230618,20230613,13527,SO62138,32.6
378,20230610,20230620,20230617,17354,SO62139,2443.35
484,20230610,20230617,20230612,17354,SO62139,7.95
374,20230610,20230621,20230617,17351,SO62140,2443.35
540,20230610,20230615,20230612,17351,SO62140,32.6
529,20230610,20230616,20230613,17351,SO62140,3.99
214,20230610,20230619,20230617,17351,SO62140,34.99
465,20230610,20230616,20230614,17351,SO62140,24.49
386,20230610,20230613,20230612,24485,SO62141,1120.49
489,20230610,20230616,20230614,24485,SO62141,53.99
359,20230610,20230620,20230615,13128,SO62142,2294.99
214,20230610,20230618,20230616,13128,SO62142,34.99
353,20230610,20230618,20230617,13632,SO62143,2319.99
357,20230610,20230618,20230615,13953,SO62144,2319.99
480,20230610,20230612,20230611,13953,SO62144,2.29
361,20230610,20230617,20230612,13637,SO62145,2294.99
577,20230610,20230620,20230616,25840,SO62146,1214.85
214,20230610,20230618,20230614,25840,SO62146,34.99
586,20230611,20230619,20230618,26616,SO62147,742.35
225,20230611,20230617,20230612,26616,SO62147,8.99
573,20230611,20230616,20230614,22247,SO62148,2384.07
479,20230611,20230617,20230614,22247,SO62148,8.99
477,20230611,20230615,20230612,22247,SO62148,4.99
480,20230611,20230614,20230613,22247,SO62148,2.29
605,20230611,20230623,20230618,23239,SO62149,539.99
584,20230611,20230619,20230614,23195,SO62150,539.99
477,20230611,20230619,20230617,23195,SO62150,4.99
479,20230611,20230620,20230618,23195,SO62150,8.99
222,20230611,20230613,20230612,23195,SO62150,34.99
234,20230611,20230619,20230615,23195,SO62150,49.99
388,20230611,20230615,20230612,20395,SO62151,1120.49
214,20230611,20230617,20230616,20395,SO62151,34.99
467,20230611,20230615,20230613,20395,SO62151,24.49
604,20230611,20230616,20230615,27121,SO62152,539.99
605,20230611,20230621,20230616,23898,SO62153,539.99
473,20230611,20230617,20230616,23898,SO62153,63.5
590,20230611,20230619,20230614,17229,SO62154,769.49
476,20230611,20230618,20230614,17229,SO62154,69.99
488,20230611,20230618,20230617,17229,SO62154,53.99
585,20230611,20230613,20230612,14308,SO62155,742.35
479,20230611,20230617,20230616,14308,SO62155,8.99
477,20230611,20230621,20230616,14308,SO62155,4.99
564,20230611,20230620,20230618,11768,SO62156,2384.07
217,20230611,20230618,20230615,11768,SO62156,34.99
584,20230611,20230618,20230617,23099,SO62157,539.99
477,20230611,20230621,20230616,12894,SO62158,4.99
479,20230611,20230622,20230617,12894,SO62158,8.99
237,20230611,20230620,20230618,11223,SO62159,49.99
535,20230611,20230616,20230613,14307,SO62160,24.99
528,20230611,20230616,20230613,14307,SO62160,4.99
480,20230611,20230620,20230617,14307,SO62160,2.29
536,20230611,20230615,20230614,17061,SO62161,29.99
480,20230611,20230621,20230616,17061,SO62161,2.29
528,20230611,20230620,20230615,22204,SO62162,4.99
537,20230611,20230617,20230613,22204,SO62162,35
480,20230611,20230620,20230616,22204,SO62162,2.29
528,20230611,20230619,20230616,24897,SO62163,4.99
477,20230612,20230621,20230616,22859,SO62164,4.99
478,20230612,20230622,20230617,28951,SO62165,9.99
478,20230612,20230621,20230618,15240,SO62166,9.99
225,20230612,20230617,20230614,17283,SO62167,8.99
231,20230612,20230620,20230617,17283,SO62167,49.99
465,20230612,20230621,20230619,13954,SO62168,24.49
225,20230612,20230617,20230614,18247,SO62169,8.99
225,20230612,20230618,20230614,11150,SO62170,8.99
540,20230612,20230620,20230617,14123,SO62171,32.6
581,20230612,20230618,20230617,17787,SO62172,1700.99
539,20230612,20230617,20230614,17787,SO62172,24.99
599,20230612,20230617,20230614,11420,SO62173,539.99
580,20230612,20230618,20230617,22311,SO62174,1700.99
479,20230612,20230622,20230617,22311,SO62174,8.99
465,20230612,20230620,20230615,22311,SO62174,24.49
477,20230612,20230616,20230615,22311,SO62174,4.99
588,20230612,20230620,20230617,17782,SO62175,769.49
476,20230612,20230620,20230615,17782,SO62175,69.99
580,20230612,20230620,20230616,17873,SO62176,1700.99
228,20230612,20230621,20230617,17873,SO62176,49.99
225,20230612,20230615,20230614,17873,SO62176,8.99
353,20230612,20230617,20230616,15357,SO62177,2319.99
477,20230612,20230621,20230618,15357,SO62177,4.99
478,20230612,20230621,20230617,15357,SO62177,9.99
217,20230612,20230624,20230619,15357,SO62177,34.99
359,20230612,20230619,20230615,12211,SO62178,2294.99
214,20230612,20230620,20230619,12211,SO62178,34.99
488,20230612,20230621,20230617,11646,SO62179,53.99
480,20230612,20230617,20230616,28776,SO62180,2.29
539,20230612,20230618,20230613,28855,SO62181,24.99
529,20230612,20230621,20230616,28855,SO62181,3.99
465,20230612,20230617,20230613,28855,SO62181,24.49
234,20230612,20230617,20230613,28855,SO62181,49.99
530,20230612,20230618,20230614,27391,SO62182,4.99
541,20230612,20230617,20230616,27391,SO62182,28.99
529,20230612,20230616,20230613,27506,SO62183,3.99
538,20230612,20230618,20230617,27506,SO62183,21.49
484,20230612,20230617,20230613,27506,SO62183,7.95
535,20230612,20230621,20230616,26451,SO62184,24.99
480,20230612,20230621,20230619,26451,SO62184,2.29
530,20230612,20230619,20230617,26583,SO62185,4.99
541,20230612,20230620,20230615,26583,SO62185,28.99
480,20230612,20230622,20230619,26583,SO62185,2.29
529,20230612,20230617,20230614,27474,SO62186,3.99
538,20230612,20230619,20230614,27474,SO62186,21.49
217,20230612,20230620,20230618,27474,SO62186,34.99
535,20230613,20230620,20230615,26679,SO62187,24.99
528,20230613,20230621,20230619,26679,SO62187,4.99
540,20230613,20230623,20230620,14370,SO62188,32.6
528,20230613,20230621,20230616,23191,SO62189,4.99
536,20230613,20230621,20230618,23191,SO62189,29.99
478,20230613,20230621,20230617,16247,SO62190,9.99
477,20230613,20230619,20230614,16247,SO62190,4.99
477,20230613,20230620,20230619,20635,SO62191,4.99
478,20230613,20230620,20230616,20635,SO62191,9.99
217,20230613,20230616,20230614,20635,SO62191,34.99
478,20230613,20230623,20230619,21612,SO62192,9.99
477,20230613,20230616,20230614,21612,SO62192,4.99
475,20230613,20230621,20230618,17422,SO62193,69.99
225,20230613,20230617,20230614,17422,SO62193,8.99
477,20230613,20230623,20230620,13350,SO62194,4.99
482,20230613,20230623,20230618,13350,SO62194,8.99
477,20230613,20230622,20230619,17577,SO62195,4.99
214,20230613,20230620,20230617,17577,SO62195,34.99
528,20230613,20230618,20230617,16356,SO62196,4.99
480,20230613,20230617,20230614,16356,SO62196,2.29
528,20230613,20230620,20230618,15837,SO62197,4.99
217,20230613,20230620,20230616,15837,SO62197,34.99
485,20230613,20230617,20230616,19801,SO62198,21.98
477,20230613,20230623,20230619,19801,SO62198,4.99
478,20230613,20230620,20230615,19801,SO62198,9.99
481,20230613,20230620,20230619,19801,SO62198,8.99
476,20230613,20230617,20230614,12752,SO62199,69.99
237,20230613,20230622,20230618,12752,SO62199,49.99
529,20230613,20230622,20230617,26216,SO62200,3.99
222,20230613,20230617,20230616,26216,SO62200,34.99
491,20230613,20230620,20230616,26216,SO62200,53.99
529,20230613,20230619,20230614,23772,SO62201,3.99
214,20230613,20230622,20230620,23772,SO62201,34.99
538,20230613,20230625,20230620,11434,SO62202,21.49
541,20230613,20230623,20230620,12633,SO62203,28.99
530,20230613,20230620,20230619,12633,SO62203,4.99
480,20230613,20230619,20230618,12633,SO62203,2.29
538,20230613,20230618,20230617,28748,SO62204,21.49
480,20230613,20230622,20230617,28748,SO62204,2.29
530,20230613,20230616,20230615,16511,SO62205,4.99
480,20230613,20230621,20230616,16511,SO62205,2.29
537,20230613,20230620,20230617,11258,SO62206,35
537,20230613,20230621,20230618,14904,SO62207,35
480,20230613,20230619,20230614,14904,SO62207,2.29
483,20230613,20230619,20230615,14904,SO62207,120
537,20230613,20230621,20230617,13206,SO62208,35
528,20230613,20230617,20230614,13206,SO62208,4.99
485,20230613,20230618,20230616,13206,SO62208,21.98
478,20230613,20230616,20230614,13206,SO62208,9.99
225,20230613,20230619,20230614,13206,SO62208,8.99
477,20230613,20230618,20230616,13206,SO62208,4.99
485,20230613,20230617,20230615,15974,SO62209,21.98
467,20230613,20230622,20230620,15974,SO62209,24.49
587,20230613,20230620,20230617,18942,SO62210,769.49
536,20230613,20230625,20230620,18942,SO62210,29.99
528,20230613,20230621,20230617,18942,SO62210,4.99
485,20230613,20230620,20230617,18942,SO62210,21.98
487,20230614,20230618,20230617,18942,SO62210,54.99
484,20230614,20230623,20230620,18942,SO62210,7.95
587,20230614,20230622,20230620,14639,SO62211,769.49
225,20230614,20230620,20230616,14639,SO62211,8.99
475,20230614,20230626,20230621,14639,SO62211,69.99
588,20230614,20230621,20230618,14589,SO62212,769.49
596,20230614,20230622,20230618,19736,SO62213,539.99
477,20230614,20230625,20230620,19736,SO62213,4.99
478,20230614,20230620,20230619,19736,SO62213,9.99
487,20230614,20230623,20230618,19736,SO62213,54.99
490,20230614,20230624,20230619,19736,SO62213,53.99
597,20230614,20230623,20230618,19721,SO62214,539.99
485,20230614,20230622,20230618,19721,SO62214,21.98
480,20230614,20230621,20230620,19721,SO62214,2.29
564,20230614,20230620,20230615,14191,SO62215,2384.07
578,20230614,20230624,20230620,26963,SO62216,1214.85
479,20230614,20230620,20230619,26963,SO62216,8.99
477,20230614,20230621,20230618,26963,SO62216,4.99
225,20230614,20230622,20230617,26963,SO62216,8.99
583,20230614,20230626,20230621,23432,SO62217,1700.99
214,20230614,20230620,20230618,23432,SO62217,34.99
378,20230614,20230622,20230618,20613,SO62218,2443.35
214,20230614,20230622,20230621,20613,SO62218,34.99
390,20230614,20230616,20230615,25234,SO62219,1120.49
491,20230614,20230623,20230619,25234,SO62219,53.99
359,20230614,20230626,20230621,13115,SO62220,2294.99
480,20230614,20230617,20230616,13115,SO62220,2.29
363,20230614,20230617,20230615,13131,SO62221,2294.99
357,20230614,20230620,20230618,11031,SO62222,2319.99
480,20230614,20230622,20230618,11031,SO62222,2.29
577,20230614,20230618,20230615,25421,SO62223,1214.85
222,20230614,20230623,20230620,25421,SO62223,34.99
586,20230614,20230621,20230617,26617,SO62224,742.35
477,20230614,20230618,20230616,26617,SO62224,4.99
479,20230614,20230620,20230616,26617,SO62224,8.99
489,20230614,20230619,20230615,26617,SO62224,53.99
563,20230614,20230623,20230620,26058,SO62225,2384.07
489,20230614,20230618,20230616,26058,SO62225,53.99
388,20230614,20230626,20230621,19681,SO62226,1120.49
214,20230614,20230625,20230621,19681,SO62226,34.99
467,20230614,20230619,20230615,19681,SO62226,24.49
225,20230614,20230620,20230616,17025,SO62227,8.99
583,20230614,20230619,20230615,17025,SO62227,1700.99
390,20230614,20230624,20230619,20059,SO62228,1120.49
237,20230614,20230622,20230617,20059,SO62228,49.99
605,20230614,20230617,20230615,23226,SO62229,539.99
479,20230614,20230618,20230615,23226,SO62229,8.99
477,20230614,20230620,20230616,23226,SO62229,4.99
214,20230614,20230619,20230617,23226,SO62229,34.99
587,20230614,20230622,20230621,14346,SO62230,769.49
225,20230614,20230621,20230616,23102,SO62231,8.99
605,20230614,20230621,20230617,23102,SO62231,539.99
604,20230614,20230618,20230615,23321,SO62232,539.99
479,20230614,20230625,20230620,23321,SO62232,8.99
477,20230614,20230626,20230621,23321,SO62232,4.99
471,20230614,20230620,20230618,23321,SO62232,63.5
222,20230614,20230616,20230615,11949,SO62233,34.99
539,20230615,20230622,20230620,15593,SO62234,24.99
480,20230615,20230620,20230616,15593,SO62234,2.29
528,20230615,20230622,20230619,12012,SO62235,4.99
214,20230615,20230621,20230616,12012,SO62235,34.99
474,20230615,20230620,20230618,26759,SO62236,69.99
488,20230615,20230619,20230618,26759,SO62236,53.99
528,20230615,20230621,20230617,21370,SO62237,4.99
222,20230615,20230621,20230619,21370,SO62237,34.99
222,20230615,20230619,20230618,18278,SO62238,34.99
484,20230615,20230617,20230616,11102,SO62239,7.95
594,20230615,20230624,20230622,22678,SO62240,564.99
222,20230615,20230627,20230622,22678,SO62240,34.99
488,20230615,20230620,20230619,22678,SO62240,53.99
594,20230615,20230623,20230621,24565,SO62241,564.99
478,20230615,20230621,20230616,24565,SO62241,9.99
581,20230615,20230626,20230621,17893,SO62242,1700.99
359,20230615,20230625,20230621,12276,SO62243,2294.99
477,20230615,20230625,20230622,12276,SO62243,4.99
478,20230615,20230621,20230617,12276,SO62243,9.99
217,20230615,20230619,20230616,12276,SO62243,34.99
357,20230615,20230625,20230622,14940,SO62244,2319.99
528,20230615,20230622,20230617,14940,SO62244,4.99
537,20230615,20230621,20230616,14940,SO62244,35
480,20230615,20230622,20230619,14940,SO62244,2.29
484,20230615,20230623,20230621,14940,SO62244,7.95
480,20230615,20230620,20230618,11078,SO62245,2.29
486,20230615,20230622,20230621,11078,SO62245,159
529,20230615,20230618,20230617,11230,SO62246,3.99
484,20230615,20230627,20230622,11230,SO62246,7.95
530,20230615,20230617,20230616,11142,SO62247,4.99
214,20230615,20230623,20230620,11142,SO62247,34.99
530,20230615,20230618,20230617,11253,SO62248,4.99
541,20230615,20230618,20230616,26586,SO62249,28.99
540,20230615,20230622,20230620,23792,SO62250,32.6
536,20230615,20230624,20230620,12892,SO62251,29.99
528,20230615,20230624,20230622,12892,SO62251,4.99
485,20230615,20230622,20230618,12892,SO62251,21.98
217,20230615,20230622,20230619,12892,SO62251,34.99
237,20230615,20230621,20230616,12892,SO62251,49.99
536,20230615,20230622,20230618,23199,SO62252,29.99
528,20230615,20230620,20230617,23199,SO62252,4.99
480,20230615,20230624,20230620,23199,SO62252,2.29
484,20230615,20230620,20230616,23199,SO62252,7.95
529,20230615,20230626,20230622,11277,SO62253,3.99
540,20230615,20230627,20230622,11277,SO62253,32.6
222,20230615,20230620,20230618,11277,SO62253,34.99
467,20230615,20230620,20230617,11277,SO62253,24.49
478,20230615,20230623,20230620,21761,SO62254,9.99
477,20230615,20230619,20230618,21761,SO62254,4.99
483,20230615,20230621,20230619,21761,SO62254,120
478,20230615,20230618,20230616,15859,SO62255,9.99
477,20230615,20230619,20230618,15859,SO62255,4.99
475,20230615,20230621,20230620,11203,SO62256,69.99
478,20230615,20230622,20230621,20435,SO62257,9.99
477,20230615,20230625,20230620,20435,SO62257,4.99
217,20230615,20230621,20230618,20435,SO62257,34.99
477,20230616,20230621,20230619,13201,SO62258,4.99
484,20230616,20230621,20230620,13201,SO62258,7.95
477,20230616,20230619,20230618,17179,SO62259,4.99
465,20230616,20230627,20230623,17179,SO62259,24.49
528,20230616,20230626,20230623,15545,SO62260,4.99
222,20230616,20230622,20230621,15545,SO62260,34.99
528,20230616,20230626,20230621,19039,SO62261,4.99
480,20230616,20230621,20230619,19039,SO62261,2.29
540,20230616,20230620,20230619,14190,SO62262,32.6
529,20230616,20230623,20230622,14190,SO62262,3.99
536,20230616,20230625,20230623,21049,SO62263,29.99
480,20230616,20230619,20230617,21049,SO62263,2.29
528,20230616,20230622,20230621,21511,SO62264,4.99
535,20230616,20230621,20230617,21511,SO62264,24.99
480,20230616,20230621,20230618,21511,SO62264,2.29
528,20230616,20230622,20230621,21118,SO62265,4.99
536,20230616,20230622,20230621,21118,SO62265,29.99
530,20230616,20230622,20230621,25494,SO62266,4.99
214,20230616,20230627,20230623,25494,SO62266,34.99
537,20230616,20230619,20230618,11331,SO62267,35
480,20230616,20230619,20230618,11331,SO62267,2.29
477,20230616,20230621,20230618,11393,SO62268,4.99
479,20230616,20230623,20230619,11393,SO62268,8.99
471,20230616,20230625,20230620,13162,SO62269,63.5
485,20230616,20230621,20230620,13162,SO62269,21.98
588,20230616,20230627,20230623,14631,SO62270,769.49
474,20230616,20230622,20230620,14631,SO62270,69.99
225,20230616,20230620,20230619,14631,SO62270,8.99
359,20230616,20230625,20230622,14419,SO62271,2294.99
485,20230616,20230619,20230617,14419,SO62271,21.98
491,20230616,20230625,20230623,14419,SO62271,53.99
580,20230616,20230625,20230621,15030,SO62272,1700.99
479,20230616,20230623,20230620,15030,SO62272,8.99
477,20230616,20230619,20230618,15030,SO62272,4.99
378,20230616,20230622,20230620,20451,SO62273,2443.35
540,20230616,20230619,20230617,20451,SO62273,32.6
390,20230616,20230623,20230622,17732,SO62274,1120.49
489,20230616,20230624,20230621,17732,SO62274,53.99
384,20230616,20230624,20230622,25229,SO62275,1120.49
214,20230616,20230622,20230620,25229,SO62275,34.99
593,20230616,20230623,20230621,12253,SO62276,564.99
535,20230616,20230623,20230622,12253,SO62276,24.99
528,20230616,20230622,20230619,12253,SO62276,4.99
485,20230617,20230621,20230619,12253,SO62276,21.98
237,20230617,20230627,20230622,12253,SO62276,49.99
357,20230617,20230623,20230621,13636,SO62277,2319.99
480,20230617,20230622,20230621,13636,SO62277,2.29
